ProviderNPI,predicted_specialty_id_1,number_of_predicted_specialties,etl_provider_key,provider_npi,specialty_1_probability_value,predicted_specialty_id_2,specialty_2_probability_value,predicted_specialty_id_3,specialty_3_probability_value,customer_provided_specialty_desc,npi_reg_primary_taxonomy_code,used_cust_specialty_flg
84966,121,1,,,,,,,,,,
15394,121,1,,,,,,,,,,
603320,121,1,,,,,,,,,,
477222,121,1,,,,,,,,,,
693931,121,1,,,,,,,,,,
129829,121,1,,,,,,,,,,
154285,121,1,,,,,,,,,,
320101,121,1,,,,,,,,,,
903006,121,1,,,,,,,,,,
904070,121,1,,,,,,,,,,
265381,121,1,,,,,,,,,,
347707,121,1,,,,,,,,,,
27151,121,1,,,,,,,,,,
554236,121,1,,,,,,,,,,
580861,121,1,,,,,,,,,,
917751,121,1,,,,,,,,,,
700896,121,1,,,,,,,,,,
283684,121,1,,,,,,,,,,
92596,121,1,,,,,,,,,,
492710,121,1,,,,,,,,,,
439332,121,1,,,,,,,,,,
45045,121,1,,,,,,,,,,
350593,121,1,,,,,,,,,,
969471,121,1,,,,,,,,,,
659814,121,1,,,,,,,,,,
842264,121,1,,,,,,,,,,
44847,121,1,,,,,,,,,,
318722,121,1,,,,,,,,,,
793289,121,1,,,,,,,,,,
324465,121,1,,,,,,,,,,
437790,121,1,,,,,,,,,,
446854,121,1,,,,,,,,,,
49630,121,1,,,,,,,,,,
720373,121,1,,,,,,,,,,
439466,121,1,,,,,,,,,,
243960,121,1,,,,,,,,,,
967721,121,1,,,,,,,,,,
14779,121,1,,,,,,,,,,
196805,121,1,,,,,,,,,,
220728,121,1,,,,,,,,,,
107379,121,1,,,,,,,,,,
557645,121,1,,,,,,,,,,
284081,121,1,,,,,,,,,,
818174,121,1,,,,,,,,,,
525127,121,1,,,,,,,,,,
574800,121,1,,,,,,,,,,
351493,121,1,,,,,,,,,,
231285,121,1,,,,,,,,,,
213455,121,1,,,,,,,,,,
958557,121,1,,,,,,,,,,
822261,121,1,,,,,,,,,,
604614,121,1,,,,,,,,,,
926126,121,1,,,,,,,,,,
202854,121,1,,,,,,,,,,
639924,121,1,,,,,,,,,,
239486,121,1,,,,,,,,,,
115197,121,1,,,,,,,,,,
937674,121,1,,,,,,,,,,
723616,121,1,,,,,,,,,,
53494,121,1,,,,,,,,,,
800355,121,1,,,,,,,,,,
527704,121,1,,,,,,,,,,
334069,121,1,,,,,,,,,,
341226,121,1,,,,,,,,,,
436135,121,1,,,,,,,,,,
83624,121,1,,,,,,,,,,
681236,121,1,,,,,,,,,,
376149,121,1,,,,,,,,,,
388681,121,1,,,,,,,,,,
722156,121,1,,,,,,,,,,
367524,121,1,,,,,,,,,,
239898,121,1,,,,,,,,,,
599854,121,1,,,,,,,,,,
31862,121,1,,,,,,,,,,
806803,121,1,,,,,,,,,,
368198,121,1,,,,,,,,,,
484458,121,1,,,,,,,,,,
690183,121,1,,,,,,,,,,
131671,121,1,,,,,,,,,,
459423,121,1,,,,,,,,,,
360352,121,1,,,,,,,,,,
407275,121,1,,,,,,,,,,
725034,121,1,,,,,,,,,,
598220,121,1,,,,,,,,,,
698003,121,1,,,,,,,,,,
343130,121,1,,,,,,,,,,
204538,121,1,,,,,,,,,,
120027,121,1,,,,,,,,,,
397396,121,1,,,,,,,,,,
302913,121,1,,,,,,,,,,
647802,121,1,,,,,,,,,,
155439,121,1,,,,,,,,,,
771420,121,1,,,,,,,,,,
633459,121,1,,,,,,,,,,
389502,121,1,,,,,,,,,,
974041,121,1,,,,,,,,,,
17997,121,1,,,,,,,,,,
422400,121,1,,,,,,,,,,
31447,121,1,,,,,,,,,,
571877,121,1,,,,,,,,,,
524823,121,1,,,,,,,,,,
797575,121,1,,,,,,,,,,
280804,121,1,,,,,,,,,,
364279,121,1,,,,,,,,,,
15617,121,1,,,,,,,,,,
869236,121,1,,,,,,,,,,
683019,121,1,,,,,,,,,,
314376,121,1,,,,,,,,,,
110008,121,1,,,,,,,,,,
849525,121,1,,,,,,,,,,
689209,121,1,,,,,,,,,,
769222,121,1,,,,,,,,,,
652529,121,1,,,,,,,,,,
895751,121,1,,,,,,,,,,
103081,121,1,,,,,,,,,,
447770,121,1,,,,,,,,,,
899538,121,1,,,,,,,,,,
228830,121,1,,,,,,,,,,
998664,121,1,,,,,,,,,,
300265,121,1,,,,,,,,,,
11686,121,1,,,,,,,,,,
516360,121,1,,,,,,,,,,
871563,121,1,,,,,,,,,,
405944,121,1,,,,,,,,,,
19064,121,1,,,,,,,,,,
505199,121,1,,,,,,,,,,
567170,121,1,,,,,,,,,,
19704,121,1,,,,,,,,,,
247301,121,1,,,,,,,,,,
381991,121,1,,,,,,,,,,
440863,121,1,,,,,,,,,,
991373,121,1,,,,,,,,,,
529854,121,1,,,,,,,,,,
239088,121,1,,,,,,,,,,
150989,121,1,,,,,,,,,,
560665,121,1,,,,,,,,,,
815375,121,1,,,,,,,,,,
215561,121,1,,,,,,,,,,
430263,121,1,,,,,,,,,,
464929,121,1,,,,,,,,,,
567246,121,1,,,,,,,,,,
202972,121,1,,,,,,,,,,
677504,121,1,,,,,,,,,,
107996,121,1,,,,,,,,,,
938158,121,1,,,,,,,,,,
184343,121,1,,,,,,,,,,
570830,121,1,,,,,,,,,,
61021,121,1,,,,,,,,,,
864511,121,1,,,,,,,,,,
279394,121,1,,,,,,,,,,
77895,121,1,,,,,,,,,,
555362,121,1,,,,,,,,,,
849479,121,1,,,,,,,,,,
205829,121,1,,,,,,,,,,
121722,121,1,,,,,,,,,,
966926,108,1,,,,,,,,,,
916538,108,1,,,,,,,,,,
511595,108,1,,,,,,,,,,
32083,108,1,,,,,,,,,,
19117,108,1,,,,,,,,,,
537244,108,1,,,,,,,,,,
380796,108,1,,,,,,,,,,
877843,108,1,,,,,,,,,,
965474,108,1,,,,,,,,,,
315557,108,1,,,,,,,,,,
643094,108,1,,,,,,,,,,
623364,108,1,,,,,,,,,,
36623,108,1,,,,,,,,,,
299367,108,1,,,,,,,,,,
796218,108,1,,,,,,,,,,
480886,108,1,,,,,,,,,,
909152,108,1,,,,,,,,,,
471398,108,1,,,,,,,,,,
602692,108,1,,,,,,,,,,
163159,108,1,,,,,,,,,,
643620,108,1,,,,,,,,,,
164835,108,1,,,,,,,,,,
39085,108,1,,,,,,,,,,
661937,108,1,,,,,,,,,,
656154,108,1,,,,,,,,,,
148638,108,1,,,,,,,,,,
622321,108,1,,,,,,,,,,
156816,108,1,,,,,,,,,,
771780,108,1,,,,,,,,,,
365969,108,1,,,,,,,,,,
45793,108,1,,,,,,,,,,
961396,108,1,,,,,,,,,,
472187,108,1,,,,,,,,,,
917828,108,1,,,,,,,,,,
533572,108,1,,,,,,,,,,
939762,108,1,,,,,,,,,,
852999,108,1,,,,,,,,,,
406656,108,1,,,,,,,,,,
352972,108,1,,,,,,,,,,
622257,108,1,,,,,,,,,,
89482,108,1,,,,,,,,,,
215909,108,1,,,,,,,,,,
33490,108,1,,,,,,,,,,
509211,108,1,,,,,,,,,,
948347,108,1,,,,,,,,,,
837327,108,1,,,,,,,,,,
910219,108,1,,,,,,,,,,
558707,108,1,,,,,,,,,,
959578,108,1,,,,,,,,,,
33084,108,1,,,,,,,,,,
80921,108,1,,,,,,,,,,
145029,108,1,,,,,,,,,,
116282,108,1,,,,,,,,,,
266393,108,1,,,,,,,,,,
561764,108,1,,,,,,,,,,
390681,108,1,,,,,,,,,,
391328,108,1,,,,,,,,,,
815226,108,1,,,,,,,,,,
829138,108,1,,,,,,,,,,
40010,108,1,,,,,,,,,,
86456,108,1,,,,,,,,,,
796040,108,1,,,,,,,,,,
412690,108,1,,,,,,,,,,
115588,108,1,,,,,,,,,,
475253,108,1,,,,,,,,,,
987106,108,1,,,,,,,,,,
331430,108,1,,,,,,,,,,
420110,108,1,,,,,,,,,,
924516,108,1,,,,,,,,,,
279012,108,1,,,,,,,,,,
374544,108,1,,,,,,,,,,
187132,108,1,,,,,,,,,,
437776,108,1,,,,,,,,,,
724442,108,1,,,,,,,,,,
480442,108,1,,,,,,,,,,
943011,108,1,,,,,,,,,,
936555,108,1,,,,,,,,,,
310048,108,1,,,,,,,,,,
157996,108,1,,,,,,,,,,
336289,108,1,,,,,,,,,,
69300,108,1,,,,,,,,,,
588753,108,1,,,,,,,,,,
893384,108,1,,,,,,,,,,
628305,108,1,,,,,,,,,,
574644,108,1,,,,,,,,,,
371370,108,1,,,,,,,,,,
645696,108,1,,,,,,,,,,
458435,108,1,,,,,,,,,,
285762,108,1,,,,,,,,,,
880256,108,1,,,,,,,,,,
690030,108,1,,,,,,,,,,
900235,108,1,,,,,,,,,,
169600,108,1,,,,,,,,,,
913616,108,1,,,,,,,,,,
423745,108,1,,,,,,,,,,
799605,108,1,,,,,,,,,,
528248,108,1,,,,,,,,,,
32993,108,1,,,,,,,,,,
425964,108,1,,,,,,,,,,
981586,108,1,,,,,,,,,,
220409,108,1,,,,,,,,,,
542577,108,1,,,,,,,,,,
197552,108,1,,,,,,,,,,
746163,108,1,,,,,,,,,,
886236,108,1,,,,,,,,,,
302260,108,1,,,,,,,,,,
110792,108,1,,,,,,,,,,
279341,108,1,,,,,,,,,,
677929,108,1,,,,,,,,,,
496814,108,1,,,,,,,,,,
969094,108,1,,,,,,,,,,
384436,108,1,,,,,,,,,,
524198,108,1,,,,,,,,,,
527176,108,1,,,,,,,,,,
219340,108,1,,,,,,,,,,
363530,108,1,,,,,,,,,,
45308,108,1,,,,,,,,,,
610931,108,1,,,,,,,,,,
236978,108,1,,,,,,,,,,
714094,108,1,,,,,,,,,,
477126,108,1,,,,,,,,,,
793447,108,1,,,,,,,,,,
519254,108,1,,,,,,,,,,
361034,108,1,,,,,,,,,,
477167,108,1,,,,,,,,,,
436395,108,1,,,,,,,,,,
958320,108,1,,,,,,,,,,
513973,108,1,,,,,,,,,,
121312,108,1,,,,,,,,,,
717040,108,1,,,,,,,,,,
334793,108,1,,,,,,,,,,
721564,108,1,,,,,,,,,,
934826,108,1,,,,,,,,,,
103601,108,1,,,,,,,,,,
154931,108,1,,,,,,,,,,
580111,108,1,,,,,,,,,,
480715,108,1,,,,,,,,,,
347920,108,1,,,,,,,,,,
805281,108,1,,,,,,,,,,
344122,108,1,,,,,,,,,,
587360,108,1,,,,,,,,,,
189087,108,1,,,,,,,,,,
993841,108,1,,,,,,,,,,
734144,108,1,,,,,,,,,,
646313,108,1,,,,,,,,,,
823712,108,1,,,,,,,,,,
849429,108,1,,,,,,,,,,
910014,108,1,,,,,,,,,,
113856,108,1,,,,,,,,,,
514216,108,1,,,,,,,,,,
258097,108,1,,,,,,,,,,
80190,108,1,,,,,,,,,,
719018,108,1,,,,,,,,,,
696994,108,1,,,,,,,,,,
42537,108,1,,,,,,,,,,
971714,108,1,,,,,,,,,,
855442,108,1,,,,,,,,,,
345838,108,1,,,,,,,,,,
730195,108,1,,,,,,,,,,
888727,108,1,,,,,,,,,,
970172,108,1,,,,,,,,,,
740751,108,1,,,,,,,,,,
161613,108,1,,,,,,,,,,
941767,108,1,,,,,,,,,,
124880,108,1,,,,,,,,,,
530047,108,1,,,,,,,,,,
37700,108,1,,,,,,,,,,
908108,108,1,,,,,,,,,,
558483,108,1,,,,,,,,,,
792633,108,1,,,,,,,,,,
145486,108,1,,,,,,,,,,
256521,108,1,,,,,,,,,,
781880,108,1,,,,,,,,,,
364008,108,1,,,,,,,,,,
926323,108,1,,,,,,,,,,
726772,108,1,,,,,,,,,,
111952,108,1,,,,,,,,,,
220217,108,1,,,,,,,,,,
922776,108,1,,,,,,,,,,
63977,108,1,,,,,,,,,,
814275,108,1,,,,,,,,,,
148151,108,1,,,,,,,,,,
984834,108,1,,,,,,,,,,
112125,108,1,,,,,,,,,,
497651,108,1,,,,,,,,,,
611311,108,1,,,,,,,,,,
434379,108,1,,,,,,,,,,
272090,108,1,,,,,,,,,,
811629,108,1,,,,,,,,,,
314848,108,1,,,,,,,,,,
364134,108,1,,,,,,,,,,
738586,108,1,,,,,,,,,,
134691,108,1,,,,,,,,,,
435017,108,1,,,,,,,,,,
698965,108,1,,,,,,,,,,
431678,108,1,,,,,,,,,,
85899,108,1,,,,,,,,,,
589419,108,1,,,,,,,,,,
260483,108,1,,,,,,,,,,
352355,108,1,,,,,,,,,,
812132,108,1,,,,,,,,,,
928250,108,1,,,,,,,,,,
26330,108,1,,,,,,,,,,
257606,108,1,,,,,,,,,,
492363,108,1,,,,,,,,,,
672064,108,1,,,,,,,,,,
994230,108,1,,,,,,,,,,
89967,108,1,,,,,,,,,,
376569,108,1,,,,,,,,,,
682778,108,1,,,,,,,,,,
260337,108,1,,,,,,,,,,
319745,108,1,,,,,,,,,,
404226,108,1,,,,,,,,,,
758949,108,1,,,,,,,,,,
965808,108,1,,,,,,,,,,
719669,108,1,,,,,,,,,,
920377,108,1,,,,,,,,,,
423889,108,1,,,,,,,,,,
246880,108,1,,,,,,,,,,
726214,108,1,,,,,,,,,,
933583,108,1,,,,,,,,,,
423657,108,1,,,,,,,,,,
86705,108,1,,,,,,,,,,
244398,108,1,,,,,,,,,,
544192,108,1,,,,,,,,,,
395622,108,1,,,,,,,,,,
716572,108,1,,,,,,,,,,
45761,108,1,,,,,,,,,,
923431,108,1,,,,,,,,,,
930450,108,1,,,,,,,,,,
80308,108,1,,,,,,,,,,
216718,108,1,,,,,,,,,,
911266,108,1,,,,,,,,,,
779157,108,1,,,,,,,,,,
618724,108,1,,,,,,,,,,
463640,108,1,,,,,,,,,,
531096,108,1,,,,,,,,,,
469137,108,1,,,,,,,,,,
187878,108,1,,,,,,,,,,
447491,108,1,,,,,,,,,,
654336,108,1,,,,,,,,,,
297369,108,1,,,,,,,,,,
718708,108,1,,,,,,,,,,
768676,108,1,,,,,,,,,,
203626,108,1,,,,,,,,,,
79188,108,1,,,,,,,,,,
962485,108,1,,,,,,,,,,
824785,108,1,,,,,,,,,,
845854,108,1,,,,,,,,,,
61072,108,1,,,,,,,,,,
374944,108,1,,,,,,,,,,
280594,108,1,,,,,,,,,,
893643,108,1,,,,,,,,,,
267170,108,1,,,,,,,,,,
923109,108,1,,,,,,,,,,
773714,108,1,,,,,,,,,,
193559,108,1,,,,,,,,,,
255797,108,1,,,,,,,,,,
636086,108,1,,,,,,,,,,
133714,108,1,,,,,,,,,,
738804,108,1,,,,,,,,,,
760932,108,1,,,,,,,,,,
307549,108,1,,,,,,,,,,
393510,108,1,,,,,,,,,,
669442,108,1,,,,,,,,,,
488550,108,1,,,,,,,,,,
223294,108,1,,,,,,,,,,
738887,108,1,,,,,,,,,,
974754,108,1,,,,,,,,,,
20319,108,1,,,,,,,,,,
198681,108,1,,,,,,,,,,
145454,108,1,,,,,,,,,,
745005,108,1,,,,,,,,,,
577944,108,1,,,,,,,,,,
303735,108,1,,,,,,,,,,
693730,108,1,,,,,,,,,,
85551,108,1,,,,,,,,,,
369112,108,1,,,,,,,,,,
623973,108,1,,,,,,,,,,
639175,108,1,,,,,,,,,,
522068,108,1,,,,,,,,,,
335558,108,1,,,,,,,,,,
515829,108,1,,,,,,,,,,
869887,108,1,,,,,,,,,,
754785,108,1,,,,,,,,,,
94847,108,1,,,,,,,,,,
601226,108,1,,,,,,,,,,
272294,108,1,,,,,,,,,,
661112,108,1,,,,,,,,,,
271936,108,1,,,,,,,,,,
749282,108,1,,,,,,,,,,
603858,108,1,,,,,,,,,,
672490,108,1,,,,,,,,,,
618698,108,1,,,,,,,,,,
313173,108,1,,,,,,,,,,
165375,108,1,,,,,,,,,,
287255,108,1,,,,,,,,,,
958927,108,1,,,,,,,,,,
877332,108,1,,,,,,,,,,
406283,108,1,,,,,,,,,,
297526,108,1,,,,,,,,,,
633035,108,1,,,,,,,,,,
774944,108,1,,,,,,,,,,
580836,108,1,,,,,,,,,,
492255,108,1,,,,,,,,,,
111564,108,1,,,,,,,,,,
511658,108,1,,,,,,,,,,
127747,108,1,,,,,,,,,,
978885,108,1,,,,,,,,,,
657331,108,1,,,,,,,,,,
182544,108,1,,,,,,,,,,
584027,108,1,,,,,,,,,,
102404,108,1,,,,,,,,,,
308098,108,1,,,,,,,,,,
417130,108,1,,,,,,,,,,
473639,108,1,,,,,,,,,,
471815,108,1,,,,,,,,,,
519775,108,1,,,,,,,,,,
780303,108,1,,,,,,,,,,
476395,108,1,,,,,,,,,,
509235,108,1,,,,,,,,,,
206006,108,1,,,,,,,,,,
116206,108,1,,,,,,,,,,
987252,108,1,,,,,,,,,,
899760,108,1,,,,,,,,,,
792853,108,1,,,,,,,,,,
727005,108,1,,,,,,,,,,
247341,108,1,,,,,,,,,,
128805,108,1,,,,,,,,,,
258903,108,1,,,,,,,,,,
495901,108,1,,,,,,,,,,
196017,108,1,,,,,,,,,,
840665,108,1,,,,,,,,,,
460660,108,1,,,,,,,,,,
886414,108,1,,,,,,,,,,
720879,108,1,,,,,,,,,,
679840,108,1,,,,,,,,,,
172552,108,1,,,,,,,,,,
148925,108,1,,,,,,,,,,
100252,108,1,,,,,,,,,,
329784,108,1,,,,,,,,,,
44602,108,1,,,,,,,,,,
243501,108,1,,,,,,,,,,
24511,108,1,,,,,,,,,,
932820,108,1,,,,,,,,,,
821526,108,1,,,,,,,,,,
328711,108,1,,,,,,,,,,
576043,108,1,,,,,,,,,,
756970,108,1,,,,,,,,,,
736089,108,1,,,,,,,,,,
897206,108,1,,,,,,,,,,
467005,108,1,,,,,,,,,,
209637,108,1,,,,,,,,,,
650542,108,1,,,,,,,,,,
847448,108,1,,,,,,,,,,
428725,108,1,,,,,,,,,,
94865,108,1,,,,,,,,,,
682466,108,1,,,,,,,,,,
371057,108,1,,,,,,,,,,
16918,108,1,,,,,,,,,,
402562,108,1,,,,,,,,,,
981173,108,1,,,,,,,,,,
262139,108,1,,,,,,,,,,
366234,108,1,,,,,,,,,,
739256,108,1,,,,,,,,,,
35323,108,1,,,,,,,,,,
507746,108,1,,,,,,,,,,
703596,108,1,,,,,,,,,,
907949,108,1,,,,,,,,,,
536820,108,1,,,,,,,,,,
311376,108,1,,,,,,,,,,
640173,108,1,,,,,,,,,,
201417,108,1,,,,,,,,,,
438434,108,1,,,,,,,,,,
188145,108,1,,,,,,,,,,
16023,108,1,,,,,,,,,,
453836,108,1,,,,,,,,,,
461332,108,1,,,,,,,,,,
317350,108,1,,,,,,,,,,
513967,108,1,,,,,,,,,,
591698,108,1,,,,,,,,,,
837573,108,1,,,,,,,,,,
509838,108,1,,,,,,,,,,
11466,108,1,,,,,,,,,,
251828,108,1,,,,,,,,,,
353795,108,1,,,,,,,,,,
993585,108,1,,,,,,,,,,
250052,108,1,,,,,,,,,,
276738,108,1,,,,,,,,,,
529867,108,1,,,,,,,,,,
554673,108,1,,,,,,,,,,
639163,108,1,,,,,,,,,,
323114,108,1,,,,,,,,,,
144311,108,1,,,,,,,,,,
443217,108,1,,,,,,,,,,
701907,108,1,,,,,,,,,,
37086,108,1,,,,,,,,,,
149350,108,1,,,,,,,,,,
671661,108,1,,,,,,,,,,
920959,108,1,,,,,,,,,,
796205,108,1,,,,,,,,,,
13997,108,1,,,,,,,,,,
345082,108,1,,,,,,,,,,
221600,108,1,,,,,,,,,,
836433,108,1,,,,,,,,,,
550339,108,1,,,,,,,,,,
682631,108,1,,,,,,,,,,
605478,108,1,,,,,,,,,,
647247,108,1,,,,,,,,,,
719626,108,1,,,,,,,,,,
75703,108,1,,,,,,,,,,
877491,108,1,,,,,,,,,,
584536,108,1,,,,,,,,,,
169468,108,1,,,,,,,,,,
425056,108,1,,,,,,,,,,
73858,108,1,,,,,,,,,,
298317,108,1,,,,,,,,,,
253883,108,1,,,,,,,,,,
111871,108,1,,,,,,,,,,
674427,108,1,,,,,,,,,,
82201,108,1,,,,,,,,,,
833030,108,1,,,,,,,,,,
720952,108,1,,,,,,,,,,
909797,108,1,,,,,,,,,,
313104,108,1,,,,,,,,,,
259627,108,1,,,,,,,,,,
949281,108,1,,,,,,,,,,
694084,108,1,,,,,,,,,,
728105,108,1,,,,,,,,,,
523110,108,1,,,,,,,,,,
198303,108,1,,,,,,,,,,
934419,108,1,,,,,,,,,,
248810,108,1,,,,,,,,,,
494431,108,1,,,,,,,,,,
625452,108,1,,,,,,,,,,
645242,108,1,,,,,,,,,,
393173,108,1,,,,,,,,,,
843692,108,1,,,,,,,,,,
99579,108,1,,,,,,,,,,
412559,108,1,,,,,,,,,,
569560,108,1,,,,,,,,,,
874055,108,1,,,,,,,,,,
320641,108,1,,,,,,,,,,
124565,108,1,,,,,,,,,,
559650,108,1,,,,,,,,,,
638742,108,1,,,,,,,,,,
955116,108,1,,,,,,,,,,
958389,108,1,,,,,,,,,,
397358,108,1,,,,,,,,,,
717783,108,1,,,,,,,,,,
707161,108,1,,,,,,,,,,
947469,108,1,,,,,,,,,,
466179,108,1,,,,,,,,,,
582030,108,1,,,,,,,,,,
237662,108,1,,,,,,,,,,
442617,108,1,,,,,,,,,,
701541,108,1,,,,,,,,,,
12819,108,1,,,,,,,,,,
465311,108,1,,,,,,,,,,
30717,108,1,,,,,,,,,,
995102,108,1,,,,,,,,,,
94618,108,1,,,,,,,,,,
242932,108,1,,,,,,,,,,
932833,108,1,,,,,,,,,,
236412,108,1,,,,,,,,,,
862851,108,1,,,,,,,,,,
798325,108,1,,,,,,,,,,
177468,108,1,,,,,,,,,,
168991,108,1,,,,,,,,,,
678606,108,1,,,,,,,,,,
916854,108,1,,,,,,,,,,
831840,108,1,,,,,,,,,,
312907,108,1,,,,,,,,,,
465985,108,1,,,,,,,,,,
354788,108,1,,,,,,,,,,
525238,108,1,,,,,,,,,,
799946,108,1,,,,,,,,,,
899759,108,1,,,,,,,,,,
227627,108,1,,,,,,,,,,
17669,108,1,,,,,,,,,,
824575,108,1,,,,,,,,,,
864104,108,1,,,,,,,,,,
316532,108,1,,,,,,,,,,
111488,108,1,,,,,,,,,,
528275,108,1,,,,,,,,,,
331096,108,1,,,,,,,,,,
582437,108,1,,,,,,,,,,
264945,108,1,,,,,,,,,,
591150,108,1,,,,,,,,,,
867649,108,1,,,,,,,,,,
195795,108,1,,,,,,,,,,
68518,108,1,,,,,,,,,,
318900,108,1,,,,,,,,,,
970180,108,1,,,,,,,,,,
954236,108,1,,,,,,,,,,
119927,108,1,,,,,,,,,,
957597,108,1,,,,,,,,,,
856213,108,1,,,,,,,,,,
622799,108,1,,,,,,,,,,
972020,108,1,,,,,,,,,,
300513,108,1,,,,,,,,,,
848538,108,1,,,,,,,,,,
402861,108,1,,,,,,,,,,
912630,108,1,,,,,,,,,,
936024,108,1,,,,,,,,,,
993059,108,1,,,,,,,,,,
735325,108,1,,,,,,,,,,
645040,108,1,,,,,,,,,,
127229,108,1,,,,,,,,,,
570479,108,1,,,,,,,,,,
641642,108,1,,,,,,,,,,
767803,108,1,,,,,,,,,,
417222,108,1,,,,,,,,,,
890595,108,1,,,,,,,,,,
608289,108,1,,,,,,,,,,
549034,108,1,,,,,,,,,,
56564,108,1,,,,,,,,,,
326089,108,1,,,,,,,,,,
823932,108,1,,,,,,,,,,
566461,108,1,,,,,,,,,,
13467,108,1,,,,,,,,,,
465325,108,1,,,,,,,,,,
152587,108,1,,,,,,,,,,
847809,108,1,,,,,,,,,,
892048,108,1,,,,,,,,,,
673789,108,1,,,,,,,,,,
927759,108,1,,,,,,,,,,
459727,108,1,,,,,,,,,,
866989,108,1,,,,,,,,,,
757083,108,1,,,,,,,,,,
601521,108,1,,,,,,,,,,
778025,108,1,,,,,,,,,,
933846,108,1,,,,,,,,,,
959263,108,1,,,,,,,,,,
943020,108,1,,,,,,,,,,
462136,108,1,,,,,,,,,,
667782,108,1,,,,,,,,,,
483293,108,1,,,,,,,,,,
449697,108,1,,,,,,,,,,
775721,108,1,,,,,,,,,,
962514,108,1,,,,,,,,,,
256653,108,1,,,,,,,,,,
89776,108,1,,,,,,,,,,
392805,108,1,,,,,,,,,,
106969,108,1,,,,,,,,,,
643778,108,1,,,,,,,,,,
163727,108,1,,,,,,,,,,
816470,108,1,,,,,,,,,,
856371,108,1,,,,,,,,,,
731016,108,1,,,,,,,,,,
674421,108,1,,,,,,,,,,
495384,108,1,,,,,,,,,,
564553,108,1,,,,,,,,,,
476916,108,1,,,,,,,,,,
928254,108,1,,,,,,,,,,
145764,108,1,,,,,,,,,,
336666,108,1,,,,,,,,,,
149442,108,1,,,,,,,,,,
847020,108,1,,,,,,,,,,
580214,108,1,,,,,,,,,,
62512,108,1,,,,,,,,,,
886529,108,1,,,,,,,,,,
724708,108,1,,,,,,,,,,
100020,108,1,,,,,,,,,,
235786,108,1,,,,,,,,,,
767697,108,1,,,,,,,,,,
672409,108,1,,,,,,,,,,
30159,108,1,,,,,,,,,,
557469,108,1,,,,,,,,,,
51348,108,1,,,,,,,,,,
481952,108,1,,,,,,,,,,
641853,108,1,,,,,,,,,,
178021,108,1,,,,,,,,,,
445381,108,1,,,,,,,,,,
402411,108,1,,,,,,,,,,
526630,108,1,,,,,,,,,,
370374,108,1,,,,,,,,,,
971474,108,1,,,,,,,,,,
21221,108,1,,,,,,,,,,
699963,108,1,,,,,,,,,,
628880,108,1,,,,,,,,,,
961353,108,1,,,,,,,,,,
405319,108,1,,,,,,,,,,
809149,108,1,,,,,,,,,,
454161,108,1,,,,,,,,,,
165338,108,1,,,,,,,,,,
827984,108,1,,,,,,,,,,
824897,108,1,,,,,,,,,,
28261,108,1,,,,,,,,,,
861713,108,1,,,,,,,,,,
461504,108,1,,,,,,,,,,
168921,108,1,,,,,,,,,,
681609,108,1,,,,,,,,,,
605834,108,1,,,,,,,,,,
513074,108,1,,,,,,,,,,
884928,108,1,,,,,,,,,,
469327,108,1,,,,,,,,,,
700468,108,1,,,,,,,,,,
933032,108,1,,,,,,,,,,
109535,108,1,,,,,,,,,,
413893,108,1,,,,,,,,,,
214492,108,1,,,,,,,,,,
110710,108,1,,,,,,,,,,
410682,108,1,,,,,,,,,,
902310,108,1,,,,,,,,,,
127606,108,1,,,,,,,,,,
967067,108,1,,,,,,,,,,
798502,108,1,,,,,,,,,,
411017,108,1,,,,,,,,,,
647121,108,1,,,,,,,,,,
311020,108,1,,,,,,,,,,
108875,108,1,,,,,,,,,,
751032,108,1,,,,,,,,,,
622035,108,1,,,,,,,,,,
938467,108,1,,,,,,,,,,
323395,108,1,,,,,,,,,,
315184,108,1,,,,,,,,,,
848742,108,1,,,,,,,,,,
367537,108,1,,,,,,,,,,
266180,108,1,,,,,,,,,,
55432,108,1,,,,,,,,,,
952344,108,1,,,,,,,,,,
989494,108,1,,,,,,,,,,
168819,108,1,,,,,,,,,,
29959,108,1,,,,,,,,,,
479850,108,1,,,,,,,,,,
849125,108,1,,,,,,,,,,
40786,108,1,,,,,,,,,,
808172,108,1,,,,,,,,,,
135789,108,1,,,,,,,,,,
383353,108,1,,,,,,,,,,
280811,108,1,,,,,,,,,,
703937,108,1,,,,,,,,,,
487587,108,1,,,,,,,,,,
110619,108,1,,,,,,,,,,
234129,108,1,,,,,,,,,,
578527,108,1,,,,,,,,,,
820673,108,1,,,,,,,,,,
800934,108,1,,,,,,,,,,
857840,108,1,,,,,,,,,,
384200,108,1,,,,,,,,,,
165655,108,1,,,,,,,,,,
23658,108,1,,,,,,,,,,
585662,108,1,,,,,,,,,,
253051,108,1,,,,,,,,,,
91006,108,1,,,,,,,,,,
273615,108,1,,,,,,,,,,
129002,108,1,,,,,,,,,,
205859,108,1,,,,,,,,,,
709795,108,1,,,,,,,,,,
222920,108,1,,,,,,,,,,
518141,108,1,,,,,,,,,,
495608,108,1,,,,,,,,,,
814716,108,1,,,,,,,,,,
268951,108,1,,,,,,,,,,
747316,108,1,,,,,,,,,,
134638,108,1,,,,,,,,,,
906293,108,1,,,,,,,,,,
833522,108,1,,,,,,,,,,
796212,108,1,,,,,,,,,,
